Country,OECD,Gender,Answer,number,Question,Area
Netherlands,OECD,Male,Often,99,ST49Q07,Math Behaviour
Netherlands,OECD,Male,Sometimes,244,ST49Q07,Math Behaviour
Netherlands,OECD,Male,NA,850,ST49Q07,Math Behaviour
New Zealand,OECD,Female,Always or almost always,26,ST49Q07,Math Behaviour
New Zealand,OECD,Female,Never or rarely,1108,ST49Q07,Math Behaviour
New Zealand,OECD,Female,Often,73,ST49Q07,Math Behaviour
New Zealand,OECD,Female,Sometimes,174,ST49Q07,Math Behaviour
New Zealand,OECD,Female,NA,750,ST49Q07,Math Behaviour
New Zealand,OECD,Male,Always or almost always,93,ST49Q07,Math Behaviour
New Zealand,OECD,Male,Never or rarely,866,ST49Q07,Math Behaviour
New Zealand,OECD,Male,Often,132,ST49Q07,Math Behaviour
New Zealand,OECD,Male,Sometimes,299,ST49Q07,Math Behaviour
New Zealand,OECD,Male,NA,770,ST49Q07,Math Behaviour
Norway,OECD,Female,Always or almost always,14,ST49Q07,Math Behaviour
Norway,OECD,Female,Never or rarely,1302,ST49Q07,Math Behaviour
Norway,OECD,Female,Often,36,ST49Q07,Math Behaviour
Norway,OECD,Female,Sometimes,142,ST49Q07,Math Behaviour
Norway,OECD,Female,NA,797,ST49Q07,Math Behaviour
Norway,OECD,Male,Always or almost always,69,ST49Q07,Math Behaviour
Norway,OECD,Male,Never or rarely,924,ST49Q07,Math Behaviour
Norway,OECD,Male,Often,188,ST49Q07,Math Behaviour
Norway,OECD,Male,Sometimes,351,ST49Q07,Math Behaviour
Norway,OECD,Male,NA,863,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Female,Always or almost always,87,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Female,Never or rarely,199,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Female,Often,121,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Female,Sometimes,143,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Female,NA,312,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Male,Always or almost always,118,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Male,Never or rarely,129,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Male,Often,143,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Male,Sometimes,185,ST49Q07,Math Behaviour
Perm(Russian Federation),Non-OECD,Male,NA,324,ST49Q07,Math Behaviour
Peru,Non-OECD,Female,Always or almost always,74,ST49Q07,Math Behaviour
Peru,Non-OECD,Female,Never or rarely,1145,ST49Q07,Math Behaviour
Peru,Non-OECD,Female,Often,169,ST49Q07,Math Behaviour
Peru,Non-OECD,Female,Sometimes,464,ST49Q07,Math Behaviour
Peru,Non-OECD,Female,NA,1266,ST49Q07,Math Behaviour
Peru,Non-OECD,Male,Always or almost always,209,ST49Q07,Math Behaviour
Peru,Non-OECD,Male,Never or rarely,686,ST49Q07,Math Behaviour
Peru,Non-OECD,Male,Often,306,ST49Q07,Math Behaviour
Peru,Non-OECD,Male,Sometimes,562,ST49Q07,Math Behaviour
Peru,Non-OECD,Male,NA,1154,ST49Q07,Math Behaviour
Poland,OECD,Female,Always or almost always,11,ST49Q07,Math Behaviour
Poland,OECD,Female,Never or rarely,1374,ST49Q07,Math Behaviour
Poland,OECD,Female,Often,38,ST49Q07,Math Behaviour
Poland,OECD,Female,Sometimes,158,ST49Q07,Math Behaviour
Poland,OECD,Female,NA,807,ST49Q07,Math Behaviour
Poland,OECD,Male,Always or almost always,79,ST49Q07,Math Behaviour
Poland,OECD,Male,Never or rarely,872,ST49Q07,Math Behaviour
Poland,OECD,Male,Often,161,ST49Q07,Math Behaviour
Poland,OECD,Male,Sometimes,357,ST49Q07,Math Behaviour
Poland,OECD,Male,NA,750,ST49Q07,Math Behaviour
Portugal,OECD,Female,Always or almost always,33,ST49Q07,Math Behaviour
Portugal,OECD,Female,Never or rarely,1308,ST49Q07,Math Behaviour
Portugal,OECD,Female,Often,109,ST49Q07,Math Behaviour
Portugal,OECD,Female,Sometimes,387,ST49Q07,Math Behaviour
Portugal,OECD,Female,NA,1016,ST49Q07,Math Behaviour
Portugal,OECD,Male,Always or almost always,163,ST49Q07,Math Behaviour
Portugal,OECD,Male,Never or rarely,800,ST49Q07,Math Behaviour
Portugal,OECD,Male,Often,320,ST49Q07,Math Behaviour
Portugal,OECD,Male,Sometimes,579,ST49Q07,Math Behaviour
Portugal,OECD,Male,NA,1007,ST49Q07,Math Behaviour
Qatar,Non-OECD,Female,Always or almost always,616,ST49Q07,Math Behaviour
Qatar,Non-OECD,Female,Never or rarely,1114,ST49Q07,Math Behaviour
Qatar,Non-OECD,Female,Often,807,ST49Q07,Math Behaviour
Qatar,Non-OECD,Female,Sometimes,805,ST49Q07,Math Behaviour
Qatar,Non-OECD,Female,NA,1963,ST49Q07,Math Behaviour
Qatar,Non-OECD,Male,Always or almost always,861,ST49Q07,Math Behaviour
Qatar,Non-OECD,Male,Never or rarely,696,ST49Q07,Math Behaviour
Qatar,Non-OECD,Male,Often,897,ST49Q07,Math Behaviour
Qatar,Non-OECD,Male,Sometimes,779,ST49Q07,Math Behaviour
Qatar,Non-OECD,Male,NA,2428,ST49Q07,Math Behaviour
Romania,Non-OECD,Female,Always or almost always,166,ST49Q07,Math Behaviour
Romania,Non-OECD,Female,Never or rarely,809,ST49Q07,Math Behaviour
Romania,Non-OECD,Female,Often,285,ST49Q07,Math Behaviour
Romania,Non-OECD,Female,Sometimes,424,ST49Q07,Math Behaviour
Romania,Non-OECD,Female,NA,888,ST49Q07,Math Behaviour
Romania,Non-OECD,Male,Always or almost always,259,ST49Q07,Math Behaviour
Romania,Non-OECD,Male,Never or rarely,564,ST49Q07,Math Behaviour
Romania,Non-OECD,Male,Often,407,ST49Q07,Math Behaviour
Romania,Non-OECD,Male,Sometimes,420,ST49Q07,Math Behaviour
Romania,Non-OECD,Male,NA,852,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Female,Always or almost always,73,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Female,Never or rarely,890,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Female,Often,238,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Female,Sometimes,536,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Female,NA,877,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Male,Always or almost always,219,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Male,Never or rarely,448,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Male,Often,445,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Male,Sometimes,580,ST49Q07,Math Behaviour
Russian Federation,Non-OECD,Male,NA,925,ST49Q07,Math Behaviour
Serbia,Non-OECD,Female,Always or almost always,87,ST49Q07,Math Behaviour
Serbia,Non-OECD,Female,Never or rarely,787,ST49Q07,Math Behaviour
Serbia,Non-OECD,Female,Often,215,ST49Q07,Math Behaviour
Serbia,Non-OECD,Female,Sometimes,437,ST49Q07,Math Behaviour
Serbia,Non-OECD,Female,NA,842,ST49Q07,Math Behaviour
Serbia,Non-OECD,Male,Always or almost always,278,ST49Q07,Math Behaviour
Serbia,Non-OECD,Male,Never or rarely,449,ST49Q07,Math Behaviour
Serbia,Non-OECD,Male,Often,334,ST49Q07,Math Behaviour
Serbia,Non-OECD,Male,Sometimes,411,ST49Q07,Math Behaviour
Serbia,Non-OECD,Male,NA,844,ST49Q07,Math Behaviour
Singapore,Non-OECD,Female,Always or almost always,44,ST49Q07,Math Behaviour
Singapore,Non-OECD,Female,Never or rarely,1300,ST49Q07,Math Behaviour
Singapore,Non-OECD,Female,Often,154,ST49Q07,Math Behaviour
Singapore,Non-OECD,Female,Sometimes,322,ST49Q07,Math Behaviour
Singapore,Non-OECD,Female,NA,932,ST49Q07,Math Behaviour
Singapore,Non-OECD,Male,Always or almost always,145,ST49Q07,Math Behaviour
Singapore,Non-OECD,Male,Never or rarely,1019,ST49Q07,Math Behaviour
Singapore,Non-OECD,Male,Often,272,ST49Q07,Math Behaviour
Singapore,Non-OECD,Male,Sometimes,429,ST49Q07,Math Behaviour
Singapore,Non-OECD,Male,NA,929,ST49Q07,Math Behaviour
Slovak Republic,OECD,Female,Always or almost always,49,ST49Q07,Math Behaviour
Slovak Republic,OECD,Female,Never or rarely,986,ST49Q07,Math Behaviour
Slovak Republic,OECD,Female,Often,118,ST49Q07,Math Behaviour
Slovak Republic,OECD,Female,Sometimes,305,ST49Q07,Math Behaviour
Slovak Republic,OECD,Female,NA,773,ST49Q07,Math Behaviour
Slovak Republic,OECD,Male,Always or almost always,173,ST49Q07,Math Behaviour
Slovak Republic,OECD,Male,Never or rarely,568,ST49Q07,Math Behaviour
Slovak Republic,OECD,Male,Often,297,ST49Q07,Math Behaviour
Slovak Republic,OECD,Male,Sometimes,493,ST49Q07,Math Behaviour
Slovak Republic,OECD,Male,NA,916,ST49Q07,Math Behaviour
Slovenia,OECD,Female,Always or almost always,35,ST49Q07,Math Behaviour
Slovenia,OECD,Female,Never or rarely,1320,ST49Q07,Math Behaviour
Slovenia,OECD,Female,Often,84,ST49Q07,Math Behaviour
Slovenia,OECD,Female,Sometimes,284,ST49Q07,Math Behaviour
Slovenia,OECD,Female,NA,976,ST49Q07,Math Behaviour
Slovenia,OECD,Male,Always or almost always,208,ST49Q07,Math Behaviour
Slovenia,OECD,Male,Never or rarely,774,ST49Q07,Math Behaviour
Slovenia,OECD,Male,Often,413,ST49Q07,Math Behaviour
Slovenia,OECD,Male,Sometimes,615,ST49Q07,Math Behaviour
Slovenia,OECD,Male,NA,1202,ST49Q07,Math Behaviour
Spain,OECD,Female,Always or almost always,221,ST49Q07,Math Behaviour
Spain,OECD,Female,Never or rarely,5784,ST49Q07,Math Behaviour
Spain,OECD,Female,Often,601,ST49Q07,Math Behaviour
Spain,OECD,Female,Sometimes,1724,ST49Q07,Math Behaviour
Spain,OECD,Female,NA,4360,ST49Q07,Math Behaviour
Spain,OECD,Male,Always or almost always,649,ST49Q07,Math Behaviour
Spain,OECD,Male,Never or rarely,3931,ST49Q07,Math Behaviour
Spain,OECD,Male,Often,1320,ST49Q07,Math Behaviour
Spain,OECD,Male,Sometimes,2302,ST49Q07,Math Behaviour
Spain,OECD,Male,NA,4421,ST49Q07,Math Behaviour
Sweden,OECD,Female,Always or almost always,18,ST49Q07,Math Behaviour
Sweden,OECD,Female,Never or rarely,1337,ST49Q07,Math Behaviour
Sweden,OECD,Female,Often,51,ST49Q07,Math Behaviour
Sweden,OECD,Female,Sometimes,183,ST49Q07,Math Behaviour
Sweden,OECD,Female,NA,789,ST49Q07,Math Behaviour
Sweden,OECD,Male,Always or almost always,95,ST49Q07,Math Behaviour
Sweden,OECD,Male,Never or rarely,810,ST49Q07,Math Behaviour
Sweden,OECD,Male,Often,189,ST49Q07,Math Behaviour
Sweden,OECD,Male,Sometimes,374,ST49Q07,Math Behaviour
Sweden,OECD,Male,NA,890,ST49Q07,Math Behaviour
Switzerland,OECD,Female,Always or almost always,57,ST49Q07,Math Behaviour
Switzerland,OECD,Female,Never or rarely,2848,ST49Q07,Math Behaviour
Switzerland,OECD,Female,Often,196,ST49Q07,Math Behaviour
Switzerland,OECD,Female,Sometimes,627,ST49Q07,Math Behaviour
Switzerland,OECD,Female,NA,1851,ST49Q07,Math Behaviour
Switzerland,OECD,Male,Always or almost always,238,ST49Q07,Math Behaviour
Switzerland,OECD,Male,Never or rarely,1967,ST49Q07,Math Behaviour
Switzerland,OECD,Male,Often,543,ST49Q07,Math Behaviour
Switzerland,OECD,Male,Sometimes,910,ST49Q07,Math Behaviour
Switzerland,OECD,Male,NA,1992,ST49Q07,Math Behaviour
Thailand,Non-OECD,Female,Always or almost always,114,ST49Q07,Math Behaviour
Thailand,Non-OECD,Female,Never or rarely,1039,ST49Q07,Math Behaviour
Thailand,Non-OECD,Female,Often,374,ST49Q07,Math Behaviour
Thailand,Non-OECD,Female,Sometimes,939,ST49Q07,Math Behaviour
Thailand,Non-OECD,Female,NA,1270,ST49Q07,Math Behaviour
Thailand,Non-OECD,Male,Always or almost always,216,ST49Q07,Math Behaviour
Thailand,Non-OECD,Male,Never or rarely,561,ST49Q07,Math Behaviour
Thailand,Non-OECD,Male,Often,509,ST49Q07,Math Behaviour
Thailand,Non-OECD,Male,Sometimes,646,ST49Q07,Math Behaviour
Thailand,Non-OECD,Male,NA,938,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Female,Always or almost always,300,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Female,Never or rarely,435,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Female,Often,306,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Female,Sometimes,465,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Female,NA,884,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Male,Always or almost always,403,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Male,Never or rarely,224,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Male,Often,336,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Male,Sometimes,297,ST49Q07,Math Behaviour
Tunisia,Non-OECD,Male,NA,757,ST49Q07,Math Behaviour
Turkey,OECD,Female,Always or almost always,97,ST49Q07,Math Behaviour
Turkey,OECD,Female,Never or rarely,1052,ST49Q07,Math Behaviour
Turkey,OECD,Female,Often,111,ST49Q07,Math Behaviour
Turkey,OECD,Female,Sometimes,301,ST49Q07,Math Behaviour
Turkey,OECD,Female,NA,809,ST49Q07,Math Behaviour
Turkey,OECD,Male,Always or almost always,202,ST49Q07,Math Behaviour
Turkey,OECD,Male,Never or rarely,724,ST49Q07,Math Behaviour
Turkey,OECD,Male,Often,262,ST49Q07,Math Behaviour
Turkey,OECD,Male,Sometimes,425,ST49Q07,Math Behaviour
Turkey,OECD,Male,NA,865,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Female,Always or almost always,553,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Female,Never or rarely,1456,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Female,Often,745,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Female,Sometimes,975,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Female,NA,2063,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Male,Always or almost always,836,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Male,Never or rarely,960,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Male,Often,917,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Male,Sometimes,888,ST49Q07,Math Behaviour
United Arab Emirates,Non-OECD,Male,NA,2107,ST49Q07,Math Behaviour
United Kingdom,OECD,Female,Always or almost always,63,ST49Q07,Math Behaviour
United Kingdom,OECD,Female,Never or rarely,3215,ST49Q07,Math Behaviour
United Kingdom,OECD,Female,Often,234,ST49Q07,Math Behaviour
United Kingdom,OECD,Female,Sometimes,625,ST49Q07,Math Behaviour
United Kingdom,OECD,Female,NA,2171,ST49Q07,Math Behaviour
United Kingdom,OECD,Male,Always or almost always,204,ST49Q07,Math Behaviour
United Kingdom,OECD,Male,Never or rarely,2653,ST49Q07,Math Behaviour
United Kingdom,OECD,Male,Often,430,ST49Q07,Math Behaviour
United Kingdom,OECD,Male,Sometimes,856,ST49Q07,Math Behaviour
United Kingdom,OECD,Male,NA,2208,ST49Q07,Math Behaviour
United States of America,OECD,Female,Always or almost always,32,ST49Q07,Math Behaviour
United States of America,OECD,Female,Never or rarely,1313,ST49Q07,Math Behaviour
United States of America,OECD,Female,Often,80,ST49Q07,Math Behaviour
United States of America,OECD,Female,Sometimes,182,ST49Q07,Math Behaviour
United States of America,OECD,Female,NA,846,ST49Q07,Math Behaviour
United States of America,OECD,Male,Always or almost always,84,ST49Q07,Math Behaviour
United States of America,OECD,Male,Never or rarely,993,ST49Q07,Math Behaviour
United States of America,OECD,Male,Often,172,ST49Q07,Math Behaviour
United States of America,OECD,Male,Sometimes,341,ST49Q07,Math Behaviour
United States of America,OECD,Male,NA,935,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Female,Always or almost always,72,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Female,Never or rarely,1317,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Female,Often,130,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Female,Sometimes,297,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Female,NA,1010,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Male,Always or almost always,189,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Male,Never or rarely,772,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Male,Often,217,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Male,Sometimes,343,ST49Q07,Math Behaviour
Uruguay,Non-OECD,Male,NA,968,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Female,Always or almost always,16,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Female,Never or rarely,1187,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Female,Often,96,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Female,Sometimes,478,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Female,NA,871,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Male,Always or almost always,36,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Male,Never or rarely,718,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Male,Often,198,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Male,Sometimes,525,ST49Q07,Math Behaviour
Vietnam,Non-OECD,Male,NA,834,ST49Q07,Math Behaviour
Albania,Non-OECD,Female,Always or almost always,102,ST49Q09,Math Behaviour
Albania,Non-OECD,Female,Never or rarely,753,ST49Q09,Math Behaviour
Albania,Non-OECD,Female,Often,165,ST49Q09,Math Behaviour
Albania,Non-OECD,Female,Sometimes,303,ST49Q09,Math Behaviour
Albania,Non-OECD,Female,NA,1093,ST49Q09,Math Behaviour
Albania,Non-OECD,Male,Always or almost always,101,ST49Q09,Math Behaviour
Albania,Non-OECD,Male,Never or rarely,706,ST49Q09,Math Behaviour
Albania,Non-OECD,Male,Often,173,ST49Q09,Math Behaviour
Albania,Non-OECD,Male,Sometimes,293,ST49Q09,Math Behaviour
Albania,Non-OECD,Male,NA,1054,ST49Q09,Math Behaviour
Argentina,Non-OECD,Female,Always or almost always,33,ST49Q09,Math Behaviour
Argentina,Non-OECD,Female,Never or rarely,1800,ST49Q09,Math Behaviour
Argentina,Non-OECD,Female,Often,41,ST49Q09,Math Behaviour
Argentina,Non-OECD,Female,Sometimes,71,ST49Q09,Math Behaviour
Argentina,Non-OECD,Female,NA,1168,ST49Q09,Math Behaviour
Argentina,Non-OECD,Male,Always or almost always,79,ST49Q09,Math Behaviour
Argentina,Non-OECD,Male,Never or rarely,1378,ST49Q09,Math Behaviour
Argentina,Non-OECD,Male,Often,117,ST49Q09,Math Behaviour
Argentina,Non-OECD,Male,Sometimes,139,ST49Q09,Math Behaviour
Argentina,Non-OECD,Male,NA,1082,ST49Q09,Math Behaviour
Australia,OECD,Female,Always or almost always,18,ST49Q09,Math Behaviour
Australia,OECD,Female,Never or rarely,4420,ST49Q09,Math Behaviour
Australia,OECD,Female,Often,28,ST49Q09,Math Behaviour
Australia,OECD,Female,Sometimes,88,ST49Q09,Math Behaviour
Australia,OECD,Female,NA,2521,ST49Q09,Math Behaviour
Australia,OECD,Male,Always or almost always,50,ST49Q09,Math Behaviour
Australia,OECD,Male,Never or rarely,4485,ST49Q09,Math Behaviour
Australia,OECD,Male,Often,88,ST49Q09,Math Behaviour
Australia,OECD,Male,Sometimes,208,ST49Q09,Math Behaviour
Australia,OECD,Male,NA,2575,ST49Q09,Math Behaviour
Austria,OECD,Female,Always or almost always,2,ST49Q09,Math Behaviour
Austria,OECD,Female,Never or rarely,1538,ST49Q09,Math Behaviour
Austria,OECD,Female,Often,4,ST49Q09,Math Behaviour
Austria,OECD,Female,Sometimes,4,ST49Q09,Math Behaviour
Austria,OECD,Female,NA,809,ST49Q09,Math Behaviour
Austria,OECD,Male,Always or almost always,18,ST49Q09,Math Behaviour
Austria,OECD,Male,Never or rarely,1493,ST49Q09,Math Behaviour
Austria,OECD,Male,Often,17,ST49Q09,Math Behaviour
Austria,OECD,Male,Sometimes,30,ST49Q09,Math Behaviour
Austria,OECD,Male,NA,840,ST49Q09,Math Behaviour
Belgium,OECD,Female,Always or almost always,6,ST49Q09,Math Behaviour
Belgium,OECD,Female,Never or rarely,2764,ST49Q09,Math Behaviour
Belgium,OECD,Female,Often,9,ST49Q09,Math Behaviour
Belgium,OECD,Female,Sometimes,22,ST49Q09,Math Behaviour
Belgium,OECD,Female,NA,1486,ST49Q09,Math Behaviour
Belgium,OECD,Male,Always or almost always,32,ST49Q09,Math Behaviour
Belgium,OECD,Male,Never or rarely,2512,ST49Q09,Math Behaviour
Belgium,OECD,Male,Often,33,ST49Q09,Math Behaviour
Belgium,OECD,Male,Sometimes,51,ST49Q09,Math Behaviour
Belgium,OECD,Male,NA,1682,ST49Q09,Math Behaviour
Brazil,Non-OECD,Female,Always or almost always,133,ST49Q09,Math Behaviour
Brazil,Non-OECD,Female,Never or rarely,5789,ST49Q09,Math Behaviour
Brazil,Non-OECD,Female,Often,169,ST49Q09,Math Behaviour
Brazil,Non-OECD,Female,Sometimes,326,ST49Q09,Math Behaviour
Brazil,Non-OECD,Female,NA,3758,ST49Q09,Math Behaviour
Brazil,Non-OECD,Male,Always or almost always,297,ST49Q09,Math Behaviour
Brazil,Non-OECD,Male,Never or rarely,4409,ST49Q09,Math Behaviour
Brazil,Non-OECD,Male,Often,341,ST49Q09,Math Behaviour
Brazil,Non-OECD,Male,Sometimes,502,ST49Q09,Math Behaviour
Brazil,Non-OECD,Male,NA,3480,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Female,Always or almost always,40,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Female,Never or rarely,1401,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Female,Often,54,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Female,Sometimes,120,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Female,NA,963,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Male,Always or almost always,125,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Male,Never or rarely,1263,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Male,Often,125,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Male,Sometimes,197,ST49Q09,Math Behaviour
Bulgaria,Non-OECD,Male,NA,994,ST49Q09,Math Behaviour
Canada,OECD,Female,Always or almost always,23,ST49Q09,Math Behaviour
Canada,OECD,Female,Never or rarely,6944,ST49Q09,Math Behaviour
Canada,OECD,Female,Often,55,ST49Q09,Math Behaviour
Canada,OECD,Female,Sometimes,131,ST49Q09,Math Behaviour
Canada,OECD,Female,NA,3790,ST49Q09,Math Behaviour
Canada,OECD,Male,Always or almost always,85,ST49Q09,Math Behaviour
Canada,OECD,Male,Never or rarely,6357,ST49Q09,Math Behaviour
Canada,OECD,Male,Often,149,ST49Q09,Math Behaviour
Canada,OECD,Male,Sometimes,271,ST49Q09,Math Behaviour
Canada,OECD,Male,NA,3739,ST49Q09,Math Behaviour
Chile,OECD,Female,Always or almost always,10,ST49Q09,Math Behaviour
Chile,OECD,Female,Never or rarely,2243,ST49Q09,Math Behaviour
Chile,OECD,Female,Often,22,ST49Q09,Math Behaviour
Chile,OECD,Female,Sometimes,51,ST49Q09,Math Behaviour
Chile,OECD,Female,NA,1186,ST49Q09,Math Behaviour
Chile,OECD,Male,Always or almost always,36,ST49Q09,Math Behaviour
Chile,OECD,Male,Never or rarely,2007,ST49Q09,Math Behaviour
Chile,OECD,Male,Often,36,ST49Q09,Math Behaviour
Chile,OECD,Male,Sometimes,104,ST49Q09,Math Behaviour
Chile,OECD,Male,NA,1161,ST49Q09,Math Behaviour
China-Shanghai,Non-OECD,Female,Always or almost always,28,ST49Q09,Math Behaviour
China-Shanghai,Non-OECD,Female,Never or rarely,1387,ST49Q09,Math Behaviour
China-Shanghai,Non-OECD,Female,Often,53,ST49Q09,Math Behaviour
