"","Country","Gender","Answer","number","Question","Area"
"4408","Ireland","Male","ST49Q05",2471,"ST49Q05","Math Behaviour"
"4409","Israel","Female","ST49Q05",2825,"ST49Q05","Math Behaviour"
"4410","Israel","Male","ST49Q05",2230,"ST49Q05","Math Behaviour"
"4411","Italy","Female","ST49Q05",15243,"ST49Q05","Math Behaviour"
"4412","Italy","Male","ST49Q05",15830,"ST49Q05","Math Behaviour"
"4413","Japan","Female","ST49Q05",3021,"ST49Q05","Math Behaviour"
"4414","Japan","Male","ST49Q05",3330,"ST49Q05","Math Behaviour"
"4415","Jordan","Female","ST49Q05",3615,"ST49Q05","Math Behaviour"
"4416","Jordan","Male","ST49Q05",3423,"ST49Q05","Math Behaviour"
"4417","Kazakhstan","Female","ST49Q05",2931,"ST49Q05","Math Behaviour"
"4418","Kazakhstan","Male","ST49Q05",2877,"ST49Q05","Math Behaviour"
"4419","Korea","Female","ST49Q05",2342,"ST49Q05","Math Behaviour"
"4420","Korea","Male","ST49Q05",2691,"ST49Q05","Math Behaviour"
"4421","Latvia","Female","ST49Q05",2188,"ST49Q05","Math Behaviour"
"4422","Latvia","Male","ST49Q05",2118,"ST49Q05","Math Behaviour"
"4423","Liechtenstein","Female","ST49Q05",138,"ST49Q05","Math Behaviour"
"4424","Liechtenstein","Male","ST49Q05",155,"ST49Q05","Math Behaviour"
"4425","Lithuania","Female","ST49Q05",2283,"ST49Q05","Math Behaviour"
"4426","Lithuania","Male","ST49Q05",2335,"ST49Q05","Math Behaviour"
"4427","Luxembourg","Female","ST49Q05",2581,"ST49Q05","Math Behaviour"
"4428","Luxembourg","Male","ST49Q05",2677,"ST49Q05","Math Behaviour"
"4429","Macao-China","Female","ST49Q05",2604,"ST49Q05","Math Behaviour"
"4430","Macao-China","Male","ST49Q05",2731,"ST49Q05","Math Behaviour"
"4431","Malaysia","Female","ST49Q05",2745,"ST49Q05","Math Behaviour"
"4432","Malaysia","Male","ST49Q05",2452,"ST49Q05","Math Behaviour"
"4433","Massachusetts (USA)","Female","ST49Q05",892,"ST49Q05","Math Behaviour"
"4434","Massachusetts (USA)","Male","ST49Q05",831,"ST49Q05","Math Behaviour"
"4435","Mexico","Female","ST49Q05",17553,"ST49Q05","Math Behaviour"
"4436","Mexico","Male","ST49Q05",16253,"ST49Q05","Math Behaviour"
"4437","Montenegro","Female","ST49Q05",2373,"ST49Q05","Math Behaviour"
"4438","Montenegro","Male","ST49Q05",2371,"ST49Q05","Math Behaviour"
"4439","Netherlands","Female","ST49Q05",2145,"ST49Q05","Math Behaviour"
"4440","Netherlands","Male","ST49Q05",2315,"ST49Q05","Math Behaviour"
"4441","New Zealand","Female","ST49Q05",2131,"ST49Q05","Math Behaviour"
"4442","New Zealand","Male","ST49Q05",2160,"ST49Q05","Math Behaviour"
"4443","Norway","Female","ST49Q05",2291,"ST49Q05","Math Behaviour"
"4444","Norway","Male","ST49Q05",2395,"ST49Q05","Math Behaviour"
"4445","Perm(Russian Federation)","Female","ST49Q05",862,"ST49Q05","Math Behaviour"
"4446","Perm(Russian Federation)","Male","ST49Q05",899,"ST49Q05","Math Behaviour"
"4447","Peru","Female","ST49Q05",3118,"ST49Q05","Math Behaviour"
"4448","Peru","Male","ST49Q05",2917,"ST49Q05","Math Behaviour"
"4449","Poland","Female","ST49Q05",2388,"ST49Q05","Math Behaviour"
"4450","Poland","Male","ST49Q05",2219,"ST49Q05","Math Behaviour"
"4451","Portugal","Female","ST49Q05",2853,"ST49Q05","Math Behaviour"
"4452","Portugal","Male","ST49Q05",2869,"ST49Q05","Math Behaviour"
"4453","Qatar","Female","ST49Q05",5305,"ST49Q05","Math Behaviour"
"4454","Qatar","Male","ST49Q05",5661,"ST49Q05","Math Behaviour"
"4455","Romania","Female","ST49Q05",2572,"ST49Q05","Math Behaviour"
"4456","Romania","Male","ST49Q05",2502,"ST49Q05","Math Behaviour"
"4457","Russian Federation","Female","ST49Q05",2614,"ST49Q05","Math Behaviour"
"4458","Russian Federation","Male","ST49Q05",2617,"ST49Q05","Math Behaviour"
"4459","Serbia","Female","ST49Q05",2368,"ST49Q05","Math Behaviour"
"4460","Serbia","Male","ST49Q05",2316,"ST49Q05","Math Behaviour"
"4461","Singapore","Female","ST49Q05",2752,"ST49Q05","Math Behaviour"
"4462","Singapore","Male","ST49Q05",2794,"ST49Q05","Math Behaviour"
"4463","Slovak Republic","Female","ST49Q05",2231,"ST49Q05","Math Behaviour"
"4464","Slovak Republic","Male","ST49Q05",2447,"ST49Q05","Math Behaviour"
"4465","Slovenia","Female","ST49Q05",2699,"ST49Q05","Math Behaviour"
"4466","Slovenia","Male","ST49Q05",3212,"ST49Q05","Math Behaviour"
"4467","Spain","Female","ST49Q05",12690,"ST49Q05","Math Behaviour"
"4468","Spain","Male","ST49Q05",12623,"ST49Q05","Math Behaviour"
"4469","Sweden","Female","ST49Q05",2378,"ST49Q05","Math Behaviour"
"4470","Sweden","Male","ST49Q05",2358,"ST49Q05","Math Behaviour"
"4471","Switzerland","Female","ST49Q05",5579,"ST49Q05","Math Behaviour"
"4472","Switzerland","Male","ST49Q05",5650,"ST49Q05","Math Behaviour"
"4473","Thailand","Female","ST49Q05",3736,"ST49Q05","Math Behaviour"
"4474","Thailand","Male","ST49Q05",2870,"ST49Q05","Math Behaviour"
"4475","Tunisia","Female","ST49Q05",2390,"ST49Q05","Math Behaviour"
"4476","Tunisia","Male","ST49Q05",2017,"ST49Q05","Math Behaviour"
"4477","Turkey","Female","ST49Q05",2370,"ST49Q05","Math Behaviour"
"4478","Turkey","Male","ST49Q05",2478,"ST49Q05","Math Behaviour"
"4479","United Arab Emirates","Female","ST49Q05",5792,"ST49Q05","Math Behaviour"
"4480","United Arab Emirates","Male","ST49Q05",5708,"ST49Q05","Math Behaviour"
"4481","United Kingdom","Female","ST49Q05",6308,"ST49Q05","Math Behaviour"
"4482","United Kingdom","Male","ST49Q05",6351,"ST49Q05","Math Behaviour"
"4483","United States of America","Female","ST49Q05",2453,"ST49Q05","Math Behaviour"
"4484","United States of America","Male","ST49Q05",2525,"ST49Q05","Math Behaviour"
"4485","Uruguay","Female","ST49Q05",2826,"ST49Q05","Math Behaviour"
"4486","Uruguay","Male","ST49Q05",2489,"ST49Q05","Math Behaviour"
"4487","Vietnam","Female","ST49Q05",2648,"ST49Q05","Math Behaviour"
"4488","Vietnam","Male","ST49Q05",2311,"ST49Q05","Math Behaviour"
"4489","Albania","Female","ST49Q06",2416,"ST49Q06","Math Behaviour"
"4490","Albania","Male","ST49Q06",2327,"ST49Q06","Math Behaviour"
"4491","Argentina","Female","ST49Q06",3113,"ST49Q06","Math Behaviour"
"4492","Argentina","Male","ST49Q06",2795,"ST49Q06","Math Behaviour"
"4493","Australia","Female","ST49Q06",7075,"ST49Q06","Math Behaviour"
"4494","Australia","Male","ST49Q06",7406,"ST49Q06","Math Behaviour"
"4495","Austria","Female","ST49Q06",2357,"ST49Q06","Math Behaviour"
"4496","Austria","Male","ST49Q06",2398,"ST49Q06","Math Behaviour"
"4497","Belgium","Female","ST49Q06",4287,"ST49Q06","Math Behaviour"
"4498","Belgium","Male","ST49Q06",4310,"ST49Q06","Math Behaviour"
"4499","Brazil","Female","ST49Q06",10175,"ST49Q06","Math Behaviour"
"4500","Brazil","Male","ST49Q06",9029,"ST49Q06","Math Behaviour"
"4501","Bulgaria","Female","ST49Q06",2578,"ST49Q06","Math Behaviour"
"4502","Bulgaria","Male","ST49Q06",2704,"ST49Q06","Math Behaviour"
"4503","Canada","Female","ST49Q06",10943,"ST49Q06","Math Behaviour"
"4504","Canada","Male","ST49Q06",10601,"ST49Q06","Math Behaviour"
"4505","Chile","Female","ST49Q06",3512,"ST49Q06","Math Behaviour"
"4506","Chile","Male","ST49Q06",3344,"ST49Q06","Math Behaviour"
"4507","China-Shanghai","Female","ST49Q06",2637,"ST49Q06","Math Behaviour"
"4508","China-Shanghai","Male","ST49Q06",2540,"ST49Q06","Math Behaviour"
"4509","Chinese Taipei","Female","ST49Q06",3111,"ST49Q06","Math Behaviour"
"4510","Chinese Taipei","Male","ST49Q06",2935,"ST49Q06","Math Behaviour"
"4511","Colombia","Female","ST49Q06",4807,"ST49Q06","Math Behaviour"
"4512","Colombia","Male","ST49Q06",4266,"ST49Q06","Math Behaviour"
"4513","Connecticut (USA)","Female","ST49Q06",845,"ST49Q06","Math Behaviour"
"4514","Connecticut (USA)","Male","ST49Q06",852,"ST49Q06","Math Behaviour"
"4515","Costa Rica","Female","ST49Q06",2460,"ST49Q06","Math Behaviour"
"4516","Costa Rica","Male","ST49Q06",2142,"ST49Q06","Math Behaviour"
"4517","Croatia","Female","ST49Q06",2480,"ST49Q06","Math Behaviour"
"4518","Croatia","Male","ST49Q06",2528,"ST49Q06","Math Behaviour"
"4519","Czech Republic","Female","ST49Q06",2680,"ST49Q06","Math Behaviour"
"4520","Czech Republic","Male","ST49Q06",2647,"ST49Q06","Math Behaviour"
"4521","Denmark","Female","ST49Q06",3777,"ST49Q06","Math Behaviour"
"4522","Denmark","Male","ST49Q06",3704,"ST49Q06","Math Behaviour"
"4523","Estonia","Female","ST49Q06",2409,"ST49Q06","Math Behaviour"
"4524","Estonia","Male","ST49Q06",2370,"ST49Q06","Math Behaviour"
"4525","Finland","Female","ST49Q06",4370,"ST49Q06","Math Behaviour"
"4526","Finland","Male","ST49Q06",4459,"ST49Q06","Math Behaviour"
"4527","Florida (USA)","Female","ST49Q06",952,"ST49Q06","Math Behaviour"
"4528","Florida (USA)","Male","ST49Q06",944,"ST49Q06","Math Behaviour"
"4529","France","Female","ST49Q06",2375,"ST49Q06","Math Behaviour"
"4530","France","Male","ST49Q06",2238,"ST49Q06","Math Behaviour"
"4531","Germany","Female","ST49Q06",2462,"ST49Q06","Math Behaviour"
"4532","Germany","Male","ST49Q06",2539,"ST49Q06","Math Behaviour"
"4533","Greece","Female","ST49Q06",2576,"ST49Q06","Math Behaviour"
"4534","Greece","Male","ST49Q06",2549,"ST49Q06","Math Behaviour"
"4535","Hong Kong-China","Female","ST49Q06",2161,"ST49Q06","Math Behaviour"
"4536","Hong Kong-China","Male","ST49Q06",2509,"ST49Q06","Math Behaviour"
"4537","Hungary","Female","ST49Q06",2529,"ST49Q06","Math Behaviour"
"4538","Hungary","Male","ST49Q06",2281,"ST49Q06","Math Behaviour"
"4539","Iceland","Female","ST49Q06",1739,"ST49Q06","Math Behaviour"
"4540","Iceland","Male","ST49Q06",1769,"ST49Q06","Math Behaviour"
"4541","Indonesia","Female","ST49Q06",2860,"ST49Q06","Math Behaviour"
"4542","Indonesia","Male","ST49Q06",2762,"ST49Q06","Math Behaviour"
"4543","Ireland","Female","ST49Q06",2545,"ST49Q06","Math Behaviour"
"4544","Ireland","Male","ST49Q06",2471,"ST49Q06","Math Behaviour"
"4545","Israel","Female","ST49Q06",2825,"ST49Q06","Math Behaviour"
"4546","Israel","Male","ST49Q06",2230,"ST49Q06","Math Behaviour"
"4547","Italy","Female","ST49Q06",15243,"ST49Q06","Math Behaviour"
"4548","Italy","Male","ST49Q06",15830,"ST49Q06","Math Behaviour"
"4549","Japan","Female","ST49Q06",3021,"ST49Q06","Math Behaviour"
"4550","Japan","Male","ST49Q06",3330,"ST49Q06","Math Behaviour"
"4551","Jordan","Female","ST49Q06",3615,"ST49Q06","Math Behaviour"
"4552","Jordan","Male","ST49Q06",3423,"ST49Q06","Math Behaviour"
"4553","Kazakhstan","Female","ST49Q06",2931,"ST49Q06","Math Behaviour"
"4554","Kazakhstan","Male","ST49Q06",2877,"ST49Q06","Math Behaviour"
"4555","Korea","Female","ST49Q06",2342,"ST49Q06","Math Behaviour"
"4556","Korea","Male","ST49Q06",2691,"ST49Q06","Math Behaviour"
"4557","Latvia","Female","ST49Q06",2188,"ST49Q06","Math Behaviour"
"4558","Latvia","Male","ST49Q06",2118,"ST49Q06","Math Behaviour"
"4559","Liechtenstein","Female","ST49Q06",138,"ST49Q06","Math Behaviour"
"4560","Liechtenstein","Male","ST49Q06",155,"ST49Q06","Math Behaviour"
"4561","Lithuania","Female","ST49Q06",2283,"ST49Q06","Math Behaviour"
"4562","Lithuania","Male","ST49Q06",2335,"ST49Q06","Math Behaviour"
"4563","Luxembourg","Female","ST49Q06",2581,"ST49Q06","Math Behaviour"
"4564","Luxembourg","Male","ST49Q06",2677,"ST49Q06","Math Behaviour"
"4565","Macao-China","Female","ST49Q06",2604,"ST49Q06","Math Behaviour"
"4566","Macao-China","Male","ST49Q06",2731,"ST49Q06","Math Behaviour"
"4567","Malaysia","Female","ST49Q06",2745,"ST49Q06","Math Behaviour"
"4568","Malaysia","Male","ST49Q06",2452,"ST49Q06","Math Behaviour"
"4569","Massachusetts (USA)","Female","ST49Q06",892,"ST49Q06","Math Behaviour"
"4570","Massachusetts (USA)","Male","ST49Q06",831,"ST49Q06","Math Behaviour"
"4571","Mexico","Female","ST49Q06",17553,"ST49Q06","Math Behaviour"
"4572","Mexico","Male","ST49Q06",16253,"ST49Q06","Math Behaviour"
"4573","Montenegro","Female","ST49Q06",2373,"ST49Q06","Math Behaviour"
"4574","Montenegro","Male","ST49Q06",2371,"ST49Q06","Math Behaviour"
"4575","Netherlands","Female","ST49Q06",2145,"ST49Q06","Math Behaviour"
"4576","Netherlands","Male","ST49Q06",2315,"ST49Q06","Math Behaviour"
"4577","New Zealand","Female","ST49Q06",2131,"ST49Q06","Math Behaviour"
"4578","New Zealand","Male","ST49Q06",2160,"ST49Q06","Math Behaviour"
"4579","Norway","Female","ST49Q06",2291,"ST49Q06","Math Behaviour"
"4580","Norway","Male","ST49Q06",2395,"ST49Q06","Math Behaviour"
"4581","Perm(Russian Federation)","Female","ST49Q06",862,"ST49Q06","Math Behaviour"
"4582","Perm(Russian Federation)","Male","ST49Q06",899,"ST49Q06","Math Behaviour"
"4583","Peru","Female","ST49Q06",3118,"ST49Q06","Math Behaviour"
"4584","Peru","Male","ST49Q06",2917,"ST49Q06","Math Behaviour"
"4585","Poland","Female","ST49Q06",2388,"ST49Q06","Math Behaviour"
"4586","Poland","Male","ST49Q06",2219,"ST49Q06","Math Behaviour"
"4587","Portugal","Female","ST49Q06",2853,"ST49Q06","Math Behaviour"
"4588","Portugal","Male","ST49Q06",2869,"ST49Q06","Math Behaviour"
"4589","Qatar","Female","ST49Q06",5305,"ST49Q06","Math Behaviour"
"4590","Qatar","Male","ST49Q06",5661,"ST49Q06","Math Behaviour"
"4591","Romania","Female","ST49Q06",2572,"ST49Q06","Math Behaviour"
"4592","Romania","Male","ST49Q06",2502,"ST49Q06","Math Behaviour"
"4593","Russian Federation","Female","ST49Q06",2614,"ST49Q06","Math Behaviour"
"4594","Russian Federation","Male","ST49Q06",2617,"ST49Q06","Math Behaviour"
"4595","Serbia","Female","ST49Q06",2368,"ST49Q06","Math Behaviour"
"4596","Serbia","Male","ST49Q06",2316,"ST49Q06","Math Behaviour"
"4597","Singapore","Female","ST49Q06",2752,"ST49Q06","Math Behaviour"
"4598","Singapore","Male","ST49Q06",2794,"ST49Q06","Math Behaviour"
"4599","Slovak Republic","Female","ST49Q06",2231,"ST49Q06","Math Behaviour"
"4600","Slovak Republic","Male","ST49Q06",2447,"ST49Q06","Math Behaviour"
"4601","Slovenia","Female","ST49Q06",2699,"ST49Q06","Math Behaviour"
"4602","Slovenia","Male","ST49Q06",3212,"ST49Q06","Math Behaviour"
"4603","Spain","Female","ST49Q06",12690,"ST49Q06","Math Behaviour"
"4604","Spain","Male","ST49Q06",12623,"ST49Q06","Math Behaviour"
"4605","Sweden","Female","ST49Q06",2378,"ST49Q06","Math Behaviour"
"4606","Sweden","Male","ST49Q06",2358,"ST49Q06","Math Behaviour"
"4607","Switzerland","Female","ST49Q06",5579,"ST49Q06","Math Behaviour"
"4608","Switzerland","Male","ST49Q06",5650,"ST49Q06","Math Behaviour"
"4609","Thailand","Female","ST49Q06",3736,"ST49Q06","Math Behaviour"
"4610","Thailand","Male","ST49Q06",2870,"ST49Q06","Math Behaviour"
"4611","Tunisia","Female","ST49Q06",2390,"ST49Q06","Math Behaviour"
"4612","Tunisia","Male","ST49Q06",2017,"ST49Q06","Math Behaviour"
"4613","Turkey","Female","ST49Q06",2370,"ST49Q06","Math Behaviour"
"4614","Turkey","Male","ST49Q06",2478,"ST49Q06","Math Behaviour"
"4615","United Arab Emirates","Female","ST49Q06",5792,"ST49Q06","Math Behaviour"
"4616","United Arab Emirates","Male","ST49Q06",5708,"ST49Q06","Math Behaviour"
"4617","United Kingdom","Female","ST49Q06",6308,"ST49Q06","Math Behaviour"
"4618","United Kingdom","Male","ST49Q06",6351,"ST49Q06","Math Behaviour"
"4619","United States of America","Female","ST49Q06",2453,"ST49Q06","Math Behaviour"
"4620","United States of America","Male","ST49Q06",2525,"ST49Q06","Math Behaviour"
"4621","Uruguay","Female","ST49Q06",2826,"ST49Q06","Math Behaviour"
"4622","Uruguay","Male","ST49Q06",2489,"ST49Q06","Math Behaviour"
"4623","Vietnam","Female","ST49Q06",2648,"ST49Q06","Math Behaviour"
"4624","Vietnam","Male","ST49Q06",2311,"ST49Q06","Math Behaviour"
"4625","Albania","Female","ST49Q07",2416,"ST49Q07","Math Behaviour"
"4626","Albania","Male","ST49Q07",2327,"ST49Q07","Math Behaviour"
"4627","Argentina","Female","ST49Q07",3113,"ST49Q07","Math Behaviour"
"4628","Argentina","Male","ST49Q07",2795,"ST49Q07","Math Behaviour"
"4629","Australia","Female","ST49Q07",7075,"ST49Q07","Math Behaviour"
"4630","Australia","Male","ST49Q07",7406,"ST49Q07","Math Behaviour"
"4631","Austria","Female","ST49Q07",2357,"ST49Q07","Math Behaviour"
"4632","Austria","Male","ST49Q07",2398,"ST49Q07","Math Behaviour"
"4633","Belgium","Female","ST49Q07",4287,"ST49Q07","Math Behaviour"
"4634","Belgium","Male","ST49Q07",4310,"ST49Q07","Math Behaviour"
"4635","Brazil","Female","ST49Q07",10175,"ST49Q07","Math Behaviour"
"4636","Brazil","Male","ST49Q07",9029,"ST49Q07","Math Behaviour"
"4637","Bulgaria","Female","ST49Q07",2578,"ST49Q07","Math Behaviour"
"4638","Bulgaria","Male","ST49Q07",2704,"ST49Q07","Math Behaviour"
"4639","Canada","Female","ST49Q07",10943,"ST49Q07","Math Behaviour"
"4640","Canada","Male","ST49Q07",10601,"ST49Q07","Math Behaviour"
"4641","Chile","Female","ST49Q07",3512,"ST49Q07","Math Behaviour"
"4642","Chile","Male","ST49Q07",3344,"ST49Q07","Math Behaviour"
"4643","China-Shanghai","Female","ST49Q07",2637,"ST49Q07","Math Behaviour"
"4644","China-Shanghai","Male","ST49Q07",2540,"ST49Q07","Math Behaviour"
"4645","Chinese Taipei","Female","ST49Q07",3111,"ST49Q07","Math Behaviour"
"4646","Chinese Taipei","Male","ST49Q07",2935,"ST49Q07","Math Behaviour"
"4647","Colombia","Female","ST49Q07",4807,"ST49Q07","Math Behaviour"
"4648","Colombia","Male","ST49Q07",4266,"ST49Q07","Math Behaviour"
"4649","Connecticut (USA)","Female","ST49Q07",845,"ST49Q07","Math Behaviour"
"4650","Connecticut (USA)","Male","ST49Q07",852,"ST49Q07","Math Behaviour"
"4651","Costa Rica","Female","ST49Q07",2460,"ST49Q07","Math Behaviour"
"4652","Costa Rica","Male","ST49Q07",2142,"ST49Q07","Math Behaviour"
"4653","Croatia","Female","ST49Q07",2480,"ST49Q07","Math Behaviour"
"4654","Croatia","Male","ST49Q07",2528,"ST49Q07","Math Behaviour"
"4655","Czech Republic","Female","ST49Q07",2680,"ST49Q07","Math Behaviour"
"4656","Czech Republic","Male","ST49Q07",2647,"ST49Q07","Math Behaviour"
"4657","Denmark","Female","ST49Q07",3777,"ST49Q07","Math Behaviour"
"4658","Denmark","Male","ST49Q07",3704,"ST49Q07","Math Behaviour"
"4659","Estonia","Female","ST49Q07",2409,"ST49Q07","Math Behaviour"
"4660","Estonia","Male","ST49Q07",2370,"ST49Q07","Math Behaviour"
"4661","Finland","Female","ST49Q07",4370,"ST49Q07","Math Behaviour"
"4662","Finland","Male","ST49Q07",4459,"ST49Q07","Math Behaviour"
"4663","Florida (USA)","Female","ST49Q07",952,"ST49Q07","Math Behaviour"
"4664","Florida (USA)","Male","ST49Q07",944,"ST49Q07","Math Behaviour"
"4665","France","Female","ST49Q07",2375,"ST49Q07","Math Behaviour"
"4666","France","Male","ST49Q07",2238,"ST49Q07","Math Behaviour"
"4667","Germany","Female","ST49Q07",2462,"ST49Q07","Math Behaviour"
"4668","Germany","Male","ST49Q07",2539,"ST49Q07","Math Behaviour"
"4669","Greece","Female","ST49Q07",2576,"ST49Q07","Math Behaviour"
"4670","Greece","Male","ST49Q07",2549,"ST49Q07","Math Behaviour"
"4671","Hong Kong-China","Female","ST49Q07",2161,"ST49Q07","Math Behaviour"
"4672","Hong Kong-China","Male","ST49Q07",2509,"ST49Q07","Math Behaviour"
"4673","Hungary","Female","ST49Q07",2529,"ST49Q07","Math Behaviour"
"4674","Hungary","Male","ST49Q07",2281,"ST49Q07","Math Behaviour"
"4675","Iceland","Female","ST49Q07",1739,"ST49Q07","Math Behaviour"
"4676","Iceland","Male","ST49Q07",1769,"ST49Q07","Math Behaviour"
"4677","Indonesia","Female","ST49Q07",2860,"ST49Q07","Math Behaviour"
"4678","Indonesia","Male","ST49Q07",2762,"ST49Q07","Math Behaviour"
"4679","Ireland","Female","ST49Q07",2545,"ST49Q07","Math Behaviour"
"4680","Ireland","Male","ST49Q07",2471,"ST49Q07","Math Behaviour"
"4681","Israel","Female","ST49Q07",2825,"ST49Q07","Math Behaviour"
"4682","Israel","Male","ST49Q07",2230,"ST49Q07","Math Behaviour"
"4683","Italy","Female","ST49Q07",15243,"ST49Q07","Math Behaviour"
"4684","Italy","Male","ST49Q07",15830,"ST49Q07","Math Behaviour"
"4685","Japan","Female","ST49Q07",3021,"ST49Q07","Math Behaviour"
"4686","Japan","Male","ST49Q07",3330,"ST49Q07","Math Behaviour"
"4687","Jordan","Female","ST49Q07",3615,"ST49Q07","Math Behaviour"
"4688","Jordan","Male","ST49Q07",3423,"ST49Q07","Math Behaviour"
"4689","Kazakhstan","Female","ST49Q07",2931,"ST49Q07","Math Behaviour"
"4690","Kazakhstan","Male","ST49Q07",2877,"ST49Q07","Math Behaviour"
"4691","Korea","Female","ST49Q07",2342,"ST49Q07","Math Behaviour"
"4692","Korea","Male","ST49Q07",2691,"ST49Q07","Math Behaviour"
"4693","Latvia","Female","ST49Q07",2188,"ST49Q07","Math Behaviour"
"4694","Latvia","Male","ST49Q07",2118,"ST49Q07","Math Behaviour"
"4695","Liechtenstein","Female","ST49Q07",138,"ST49Q07","Math Behaviour"
"4696","Liechtenstein","Male","ST49Q07",155,"ST49Q07","Math Behaviour"
"4697","Lithuania","Female","ST49Q07",2283,"ST49Q07","Math Behaviour"
